player_id,current_club_id,first_name,last_name,name,position,sub_position,age,market_value_in_eur,current_club_name,competition_name,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
653415,410,Leonardo,Buta,Leonardo Buta,Defender,Left-Back,20,2000000,Udinese Calcio,serie-a,0(2),15.0,0.5,-,-,-,-,-,-,-,6.02
89592,44,Marvin,Plattenhardt,Marvin Plattenhardt,Defender,Left-Back,30,2000000,Hertha BSC,bundesliga,29(2),2408.0,1.4,0.5,0.7,0.1,2.1,0.6,0.4,-,6.45
61812,621,Yuri,Berchiche,Yuri Berchiche,Defender,Left-Back,32,2000000,Athletic Bilbao,laliga,27(2),2408.0,1.9,1.4,1.1,0.4,1.7,0.9,0.4,-,6.79
458777,2239,Giacomo,Quagliata,Giacomo Quagliata,Defender,Left-Back,22,2000000,US Cremonese,serie-a,6(14),693.0,0.5,0.6,0.7,0.1,0.4,0.3,0.1,-,6.21
644676,1038,Bruno,Amione,Bruno Amione,Defender,Centre-Back,20,2000000,UC Sampdoria,serie-a,1,58.0,1,-,3,-,4,1,-,-,5.78
72792,89,Niko,Gießelmann,Niko Gießelmann,Defender,Left-Back,31,2000000,1.FC Union Berlin,bundesliga,14(12),1298.0,0.8,0.3,0.6,-,0.9,0.7,0.2,-,6.5
239099,1005,Pietro,Ceccaroni,Pietro Ceccaroni,Defender,Centre-Back,27,2000000,US Lecce,serie-a,0(2),41.0,-,1.5,-,0.5,1.0,-,0.5,-,6.33
179806,1420,Miha,Blazic,Miha Blazic,Defender,Centre-Back,29,2000000,Angers SCO,ligue-1,22(2),1980.0,0.3,0.9,0.5,0.5,3.2,0.3,0.8,1,6.42
186862,1531,Enzo,Roco,Enzo Roco,Defender,Centre-Back,30,2000000,Elche CF,laliga,19(3),1657.0,1.5,0.8,1.5,0.7,2.8,0.4,0.7,-,6.27
140191,989,Ryan,Fredericks,Ryan Fredericks,Defender,Right-Back,30,2000000,AFC Bournemouth,premier-league,5(7),531.0,0.3,0.1,0.3,-,2.2,0.3,0.2,-,6.13
786436,667,Ismaël,Doukouré,Ismaël Doukouré,Defender,Centre-Back,19,2000000,RC Strasbourg Alsace,ligue-1,25(3),2301.0,1.7,1.0,1.1,0.7,1.9,0.5,0.3,-,6.65
392516,1005,Antonino,Gallo,Antonino Gallo,Defender,Left-Back,22,2000000,US Lecce,serie-a,28(4),2486.0,1.8,0.4,0.4,0.2,2.1,0.6,0.2,2,6.53
351843,1095,Yoann,Salmier,Yoann Salmier,Defender,Centre-Back,30,2000000,ESTAC Troyes,ligue-1,31(1),2652.0,1.6,1.2,0.9,0.4,3.8,0.4,0.6,-,6.43
67420,399,Luke,Ayling,Luke Ayling,Defender,Right-Back,31,2000000,Leeds United,premier-league,22(7),2049.0,2.3,0.9,0.5,0.3,1.6,1.5,0.4,-,6.55
537127,969,Théo,Sainte-Luce,Théo Sainte-Luce,Defender,Left-Back,24,2000000,Montpellier HSC,ligue-1,7(2),535.0,1.4,1.1,1.4,-,1.1,0.8,0.2,-,6.72
92572,873,Joel,Ward,Joel Ward,Defender,Right-Back,33,2000000,Crystal Palace,premier-league,24(4),2256.0,1.8,0.9,1.0,0.3,2.8,0.4,0.6,-,6.65
385105,415,Gabriel,Suazo,Gabriel Suazo,Defender,Left-Back,25,2000000,FC Toulouse,ligue-1,14(4),1258.0,2.1,1.2,1,0.1,1.2,1.9,0.3,-,6.63
331779,3,Kristian,Pedersen,Kristian Pedersen,Defender,Left-Back,28,2000000,1.FC Köln,bundesliga,3(3),274.0,0.8,1.0,0.8,-,2.7,0.3,-,-,6.38
143029,3709,Stefan,Mitrovic,Stefan Mitrovic,Defender,Centre-Back,32,2000000,Getafe CF,laliga,18(4),1678.0,0.6,0.8,0.6,0.7,4,0.2,0.5,-,6.48
104597,1038,Bram,Nuytinck,Bram Nuytinck,Defender,Centre-Back,32,2000000,UC Sampdoria,serie-a,3(3),382.0,1.2,0.8,0.7,0.5,3.5,0.7,1,-,6.46
397171,290,Gideon,Mensah,Gideon Mensah,Defender,Left-Back,24,2000000,AJ Auxerre,ligue-1,26,2263.0,3.1,1.5,1.1,0.2,1.5,1.3,0.4,-,6.73
391720,1158,Igor,Silva,Igor Silva,Defender,Right-Back,26,2000000,FC Lorient,ligue-1,5(2),457.0,2.6,0.7,1.0,0.3,2.1,1.3,-,-,6.53
616631,800,Matteo,Ruggeri,Matteo Ruggeri,Defender,Left-Back,20,2000000,Atalanta BC,serie-a,8(7),823.0,1.1,0.8,0.7,-,0.9,0.6,0.2,-,6.57
129444,12321,David,López,David López,Defender,Centre-Back,33,2000000,Girona FC,laliga,19(1),1658.0,1.6,0.7,0.8,0.4,3.2,0.4,1,-,6.75
340707,2239,Leonardo,Sernicola,Leonardo Sernicola,Defender,Right-Back,25,1900000,US Cremonese,serie-a,27(5),2319.0,1.4,1.2,1.3,0.2,1.5,0.4,0.2,-,6.65
74810,1148,Ben,Mee,Ben Mee,Defender,Centre-Back,33,1800000,Brentford FC,premier-league,37,3272.0,1.2,1.3,0.4,0.3,3.1,0.5,1.1,-,6.98
148967,80,Konstantinos,Stafylidis,Konstantinos Stafylidis,Defender,Left-Back,29,1800000,VfL Bochum,bundesliga,11(8),1043.0,1.4,1.1,0.8,0.1,1.4,0.7,0.4,-,6.52
274484,1147,Youssouf,Koné,Youssouf Koné,Defender,Left-Back,27,1800000,AC Ajaccio,ligue-1,12(1),922.0,2.2,0.9,1.2,0.3,2.2,0.5,0.2,-,6.47
615350,1049,Cenk,Özkacar,Cenk Özkacar,Defender,Centre-Back,22,1800000,Valencia CF,laliga,14(3),1364.0,1.6,0.7,0.4,0.5,2.7,0.3,0.1,-,6.62
93935,366,Sergio,Escudero,Sergio Escudero,Defender,Left-Back,33,1800000,Real Valladolid CF,laliga,17(6),1442.0,1.4,1.1,0.8,0.2,1.7,0.9,0.3,-,6.69
297645,6574,Riccardo,Marchizza,Riccardo Marchizza,Defender,Left-Back,24,1800000,US Sassuolo,serie-a,3(7),281.0,0.2,0.2,0.7,0.2,0.7,0.2,-,-,6.11
392966,6574,Nadir,Zortea,Nadir Zortea,Defender,Right-Back,23,1800000,US Sassuolo,serie-a,7(3),655.0,1.5,0.4,1.1,-,1.6,0.5,0.4,-,6.5
45683,60,Manuel,Gulde,Manuel Gulde,Defender,Centre-Back,31,1700000,SC Freiburg,bundesliga,8(7),641.0,0.9,1.3,0.6,0.3,1.6,0.1,0.1,-,6.37
171399,1038,Nicola,Murru,Nicola Murru,Defender,Left-Back,28,1600000,UC Sampdoria,serie-a,5(15),775.0,1.2,0.5,0.8,0.1,1,0.3,0.4,-,6.14
313477,2239,Paolo,Ghiglione,Paolo Ghiglione,Defender,Right-Back,25,1600000,US Cremonese,serie-a,8(7),709.0,1.1,0.3,1.1,0.1,0.8,0.9,0.3,-,6.37
195246,79,Pascal,Stenzel,Pascal Stenzel,Defender,Right-Back,26,1500000,VfB Stuttgart,bundesliga,3(9),327.0,1,0.4,0.3,0.1,0.5,0.3,0.2,-,6.36
170961,667,Thomas,Delaine,Thomas Delaine,Defender,Left-Back,30,1500000,RC Strasbourg Alsace,ligue-1,13(4),1078.0,1.6,0.9,0.9,0.2,0.5,0.8,0.2,-,6.55
286779,2687,Jorge,Meré,Jorge Meré,Defender,Centre-Back,25,1500000,Cádiz CF,laliga,6(4),600.0,1.1,0.6,0.1,0.7,3.1,0.3,0.6,-,6.52
143559,237,Matija,Nastasic,Matija Nastasic,Defender,Centre-Back,29,1500000,RCD Mallorca,laliga,10(4),904.0,0.7,1.3,0.9,0.3,3.1,0.2,0.3,-,6.39
397099,80,Jordi,Osei-Tutu,Jordi Osei-Tutu,Defender,Right-Back,24,1500000,VfL Bochum,bundesliga,8(12),750.0,1.2,0.5,0.4,0.1,0.4,0.6,0.3,-,6.27
254037,2687,Iza,Carcelén,Iza Carcelén,Defender,Right-Back,29,1500000,Cádiz CF,laliga,25(2),2204.0,2.6,0.7,0.6,0.4,2.5,0.8,0.4,-,6.79
174196,3911,Kenny,Lala,Kenny Lala,Defender,Right-Back,31,1500000,Stade Brestois 29,ligue-1,16(1),1419.0,2.1,1.2,1.1,0.4,1.4,0.9,0.3,-,6.93
386967,3522,Przemyslaw,Wisniewski,Przemyslaw Wisniewski,Defender,Centre-Back,24,1500000,Spezia Calcio,serie-a,11(3),1000.0,0.9,0.8,0.9,0.6,4.7,0.9,0.6,2,6.51
197491,2239,Alex,Ferrari,Alex Ferrari,Defender,Centre-Back,28,1500000,US Cremonese,serie-a,10(2),869.0,0.8,1.6,1.0,0.8,2.0,0.3,0.8,-,6.37
435796,82,Kilian,Fischer,Kilian Fischer,Defender,Right-Back,22,1500000,VfL Wolfsburg,bundesliga,5(5),501.0,0.9,0.5,0.8,-,1.5,0.5,-,-,6.34
76746,3709,Damián,Suárez,Damián Suárez,Defender,Right-Back,34,1500000,Getafe CF,laliga,26(2),1961.0,1.8,0.5,1.5,0.3,1.1,0.8,-,-,6.54
68645,150,Martín,Montoya,Martín Montoya,Defender,Right-Back,31,1500000,Real Betis Balompié,laliga,6,456.0,2.2,1.5,0.7,0.8,2.2,0.3,0.2,-,6.59
274461,16,Felix,Passlack,Felix Passlack,Defender,Right-Back,24,1500000,Borussia Dortmund,bundesliga,0(3),61.0,1.3,-,-,-,0.3,-,0.3,-,6.54
61841,989,Adam,Smith,Adam Smith,Defender,Right-Back,31,1500000,AFC Bournemouth,premier-league,34(3),2950.0,1.3,0.7,0.8,0.1,1.8,0.8,0.4,-,6.32
349836,1531,Diego,González,Diego González,Defender,Centre-Back,27,1500000,Elche CF,laliga,8(8),955.0,0.8,0.4,1.1,0.4,3.1,0.3,0.8,-,6.16
520947,2687,Santiago,Arzamendia,Santiago Arzamendia,Defender,Left-Back,24,1500000,Cádiz CF,laliga,5(7),479.0,0.8,0.2,0.3,-,1.2,1.3,0.1,-,6.05
358115,366,Luis,Pérez,Luis Pérez,Defender,Right-Back,27,1500000,Real Valladolid CF,laliga,15(3),1216.0,2.4,0.9,0.7,0.2,1.4,0.6,0.2,-,6.54
375881,1147,Ismaël,Diallo,Ismaël Diallo,Defender,Left-Back,25,1500000,AC Ajaccio,ligue-1,25(3),2183.0,1.6,1.1,1.5,0.1,1.5,1,0.4,-,6.36
136514,1025,Charalampos,Lykogiannis,Charalampos Lykogiannis,Defender,Left-Back,29,1500000,Bologna FC 1909,serie-a,11(10),1105.0,0.8,0.7,0.7,0.2,1.1,0.4,0.2,-,6.53
62920,150,Víctor,Ruiz,Víctor Ruiz,Defender,Centre-Back,33,1500000,Real Betis Balompié,laliga,5(5),557.0,0.5,0.6,0.4,0.3,3.2,-,0.7,-,6.48
393512,86,Felix,Agu,Felix Agu,Defender,Right-Back,23,1500000,SV Werder Bremen,bundesliga,0(3),48.0,0.3,-,1,-,-,-,0.3,-,5.91
345189,2239,Luka,Lochoshvili,Luka Lochoshvili,Defender,Centre-Back,24,1500000,US Cremonese,serie-a,22(3),1850.0,1.8,0.9,1.1,0.2,3.4,0.4,0.4,-,6.55
461906,3522,João,Moutinho,João Moutinho,Defender,Left-Back,24,1500000,Spezia Calcio,serie-a,0(4),57.0,1.8,-,0.3,-,-,0.3,0.3,-,6.13
569388,1147,Clément,Vidal,Clément Vidal,Defender,Centre-Back,22,1500000,AC Ajaccio,ligue-1,21(5),1901.0,1.0,1,0.8,0.3,2.7,0.8,0.6,-,6.29
674921,3,Nikola,Soldo,Nikola Soldo,Defender,Centre-Back,21,1500000,1.FC Köln,bundesliga,6(1),592.0,2.1,1,0.7,0.4,3.9,0.6,0.9,-,6.41
404260,430,Aleksa,Terzic,Aleksa Terzic,Defender,Left-Back,23,1500000,ACF Fiorentina,serie-a,8(14),929.0,0.7,0.2,0.2,0.1,0.7,0.5,0.2,-,6.58
338032,276,Deyovaisio,Zeefuik,Deyovaisio Zeefuik,Defender,Right-Back,24,1500000,Hellas Verona,serie-a,0(1),9.0,1,-,-,-,-,-,-,-,6.01
371000,167,David,Colina,David Colina,Defender,Left-Back,22,1500000,FC Augsburg,bundesliga,0(7),161.0,0.6,0.6,0.1,0.1,0.4,-,-,-,6.3
81789,33,Maya,Yoshida,Maya Yoshida,Defender,Centre-Back,34,1500000,FC Schalke 04,bundesliga,28(1),2554.0,1.2,1.6,0.7,0.5,4.4,0.4,1,-,6.63
451801,367,Abdul,Mumin,Abdul Mumin,Defender,Centre-Back,24,1500000,Rayo Vallecano,laliga,9(7),919.0,0.7,0.6,0.4,0.6,2.2,0.3,0.3,-,6.28
64598,12321,Bernardo,Espinosa,Bernardo Espinosa,Defender,Centre-Back,33,1500000,Girona FC,laliga,14(6),1226.0,0.3,0.6,0.6,0.4,3.5,0.3,0.5,-,6.39
309944,749,Tyronne,Ebuehi,Tyronne Ebuehi,Defender,Right-Back,27,1400000,FC Empoli,serie-a,22(4),1926.0,0.8,0.5,0.5,0.3,2.5,0.2,0.5,-,6.64
256678,6574,Filippo,Romagna,Filippo Romagna,Defender,Centre-Back,25,1400000,US Sassuolo,serie-a,0(2),46.0,-,-,-,0.5,1,-,0.5,-,6.07
123261,2239,Vlad,Chiriches,Vlad Chiriches,Defender,Centre-Back,33,1300000,US Cremonese,serie-a,14(2),986.0,2.2,1.4,1.0,0.3,2.8,0.5,1.4,1,6.61
272812,410,Kingsley,Ehizibue,Kingsley Ehizibue,Defender,Right-Back,27,1300000,Udinese Calcio,serie-a,16(11),1534.0,1.7,0.4,1.2,0.1,1.3,0.6,0.1,-,6.47
657742,1025,Joaquín,Sosa,Joaquín Sosa,Defender,Centre-Back,20,1200000,Bologna FC 1909,serie-a,7(3),687.0,0.6,0.6,1.6,0.6,3,1.4,0.3,-,6.26
557939,3524,Neto,Borges,Neto Borges,Defender,Left-Back,26,1200000,Clermont Foot 63,ligue-1,33,2840.0,2.3,1.2,0.6,0.2,1.5,0.9,0.3,-,6.91
49723,24,Timothy,Chandler,Timothy Chandler,Defender,Right-Back,32,1200000,Eintracht Frankfurt,bundesliga,0(6),84.0,0.3,-,-,-,0.5,-,-,-,6.02
102744,995,Sébastien,Corchia,Sébastien Corchia,Defender,Right-Back,32,1200000,FC Nantes,ligue-1,6(16),775.0,0.7,0.6,0.7,-,0.7,0.5,0.1,-,6.26
611195,415,Oliver,Zandén,Oliver Zandén,Defender,Left-Back,21,1200000,FC Toulouse,ligue-1,1(4),143.0,0.4,0.2,0.6,-,1,0.6,-,-,6.25
423443,3302,Álex,Centelles,Álex Centelles,Defender,Left-Back,23,1200000,UD Almería,laliga,12(4),1124.0,1.4,0.7,0.4,0.4,2.1,0.4,0.1,-,6.59
238716,290,Théo,Pellenard,Théo Pellenard,Defender,Centre-Back,28,1200000,AJ Auxerre,ligue-1,1(1),99.0,0.5,1,0.5,1,1,-,0.5,-,6.15
70285,60,Jonathan,Schmid,Jonathan Schmid,Defender,Right-Back,32,1200000,SC Freiburg,bundesliga,0(3),38.0,0.3,0.3,0.3,-,0.3,-,-,-,5.97
211389,1531,Helibelton,Palacios,Helibelton Palacios,Defender,Right-Back,29,1200000,Elche CF,laliga,23(1),1922.0,1.6,0.8,1.3,0.4,2.1,0.3,0.5,-,6.37
770895,826,Ismaël,Boura,Ismaël Boura,Defender,Left-Back,22,1200000,RC Lens,ligue-1,0(9),85.0,0.7,0.2,-,-,0.3,0.1,0.1,-,6.25
369267,3524,Maximiliano,Caufriez,Maximiliano Caufriez,Defender,Centre-Back,25,1200000,Clermont Foot 63,ligue-1,25(1),2224.0,1.5,1.3,1.1,0.3,2.4,0.3,0.7,-,6.65
65318,237,Jaume,Costa,Jaume Costa,Defender,Left-Back,34,1200000,RCD Mallorca,laliga,30(2),2610.0,1.6,0.7,1.4,0.1,1.2,0.7,0.2,-,6.52
14086,405,Ashley,Young,Ashley Young,Defender,Right-Back,37,1000000,Aston Villa,premier-league,23(6),2039.0,1.7,0.7,0.8,0.4,2.1,0.4,0.4,-,6.58
468309,366,Lucas,Rosa,Lucas Rosa,Defender,Right-Back,22,1000000,Real Valladolid CF,laliga,11(6),930.0,2.3,0.9,1.1,0.1,1.1,0.5,0.1,-,6.53
196435,80,Saidy,Janko,Saidy Janko,Defender,Right-Back,27,1000000,VfL Bochum,bundesliga,12(8),1132.0,1.2,0.6,1,-,1.6,0.4,0.5,-,6.21
131827,33,Jere,Uronen,Jere Uronen,Defender,Left-Back,28,1000000,FC Schalke 04,bundesliga,9(2),681.0,1.3,0.7,0.5,-,1.1,0.4,0.2,-,6.42
659513,16,Soumaïla,Coulibaly,Soumaïla Coulibaly,Defender,Centre-Back,19,1000000,Borussia Dortmund,bundesliga,0(1),45.0,-,-,1,-,-,-,-,-,5.12
62945,2687,Luis,Hernández,Luis Hernández,Defender,Centre-Back,33,1000000,Cádiz CF,laliga,35,3150.0,0.9,0.9,0.8,0.3,4.0,0.4,0.7,-,6.46
794758,415,Warren,Kamanzi,Warren Kamanzi,Defender,Right-Back,22,1000000,FC Toulouse,ligue-1,7(4),662.0,1.5,0.7,0.6,0.1,0.8,0.5,0.2,-,6.45
48002,379,Angelo,Ogbonna,Angelo Ogbonna,Defender,Centre-Back,34,1000000,West Ham United,premier-league,13(3),1236.0,0.7,1.1,0.1,0.1,4.6,0.3,0.4,-,6.53
61592,873,James,Tomkins,James Tomkins,Defender,Centre-Back,33,1000000,Crystal Palace,premier-league,3(3),337.0,0.7,0.8,0.5,0.3,3.2,0.3,0.3,-,6.13
724104,86,Fabio,Chiarodia,Fabio Chiarodia,Defender,Centre-Back,17,1000000,SV Werder Bremen,bundesliga,1(2),66.0,-,0.7,-,-,1,-,-,-,6.08
951579,1041,Saël,Kumbedi,Saël Kumbedi,Defender,Right-Back,17,1000000,Olympique Lyon,ligue-1,14(6),1317.0,2.4,0.5,1.9,0.3,0.7,0.9,0.4,-,6.61
946883,366,Iván,Fresneda,Iván Fresneda,Defender,Right-Back,18,1000000,Real Valladolid CF,laliga,18(4),1776.0,2.2,0.7,0.6,-,2,0.8,0.4,-,6.56
58995,86,Anthony,Jung,Anthony Jung,Defender,Left-Back,31,1000000,SV Werder Bremen,bundesliga,32(2),2637.0,1.4,0.6,0.7,0.2,1.7,0.8,0.2,-,6.56
129358,33,Marcin,Kaminski,Marcin Kaminski,Defender,Centre-Back,30,1000000,FC Schalke 04,bundesliga,7(1),631.0,0.8,1.1,0.1,0.8,3.5,0.3,0.9,-,6.73
85258,621,Mikel,Balenziaga,Mikel Balenziaga,Defender,Left-Back,34,1000000,Athletic Bilbao,laliga,1(2),116.0,1.3,0.3,1,-,0.7,-,-,-,6.21
145466,931,Tim,Ream,Tim Ream,Defender,Centre-Back,35,1000000,Fulham FC,premier-league,33,2899.0,0.9,1.2,0.5,0.7,3.4,0.4,0.7,-,6.66
379168,3911,Noah,Fadiga,Noah Fadiga,Defender,Right-Back,23,1000000,Stade Brestois 29,ligue-1,16(5),1312.0,1.4,1.2,1.0,0.2,0.7,0.6,0.3,-,6.52
139279,995,Nicolas,Pallois,Nicolas Pallois,Defender,Centre-Back,35,1000000,FC Nantes,ligue-1,26,2217.0,2.7,1.2,0.8,0.7,4.9,1.1,0.7,1,6.67
51676,533,Ermin,Bicakcic,Ermin Bicakcic,Defender,Centre-Back,32,1000000,TSG 1899 Hoffenheim,bundesliga,0(9),258.0,0.9,0.6,0.1,0.1,1.6,0.4,0.3,-,6.26
82503,331,Aridane,Hernández,Aridane Hernández,Defender,Centre-Back,33,1000000,CA Osasuna,laliga,20(3),1791.0,0.9,1.2,0.6,1,4.1,0.6,0.9,1,6.66
646750,1049,Cristhian,Mosquera,Cristhian Mosquera,Defender,Centre-Back,18,1000000,Valencia CF,laliga,1(2),143.0,1.3,0.3,-,-,1,0.3,-,-,6.22
203043,1531,Pedro,Bigas,Pedro Bigas,Defender,Centre-Back,32,1000000,Elche CF,laliga,25(3),2027.0,1.3,1.2,0.6,0.7,3.3,0.4,0.5,-,6.4
88680,2919,Luca,Caldirola,Luca Caldirola,Defender,Centre-Back,31,1000000,AC Monza,serie-a,27(4),2360.0,0.8,0.8,1.0,0.3,2.1,0.4,0.6,-,6.48
731491,2919,Franco,Carboni,Franco Carboni,Defender,Left-Back,19,1000000,AC Monza,serie-a,0(3),63.0,0.3,0.3,0.7,-,-,0.7,-,-,6.3
636093,940,Carlos,Domínguez,Carlos Domínguez,Defender,Centre-Back,21,1000000,Celta de Vigo,laliga,1(2),107.0,0.3,-,-,0.3,2.3,0.3,0.3,-,6.32
221315,940,Kevin,Vázquez,Kevin Vázquez,Defender,Right-Back,29,1000000,Celta de Vigo,laliga,6(4),441.0,1.3,0.2,0.8,0.1,0.7,0.4,0.1,-,6.2
472242,33,Mehmet,Aydin,Mehmet Aydin,Defender,Right-Back,20,1000000,FC Schalke 04,bundesliga,3(13),560.0,1.6,0.6,0.4,0.1,0.9,0.8,-,-,6.31
717118,1158,Darlin,Yongwa,Darlin Yongwa,Defender,Left-Back,22,1000000,FC Lorient,ligue-1,8(6),778.0,0.9,0.4,1,-,0.6,0.8,0.1,-,6.43
126656,1420,Faouzi,Ghoulam,Faouzi Ghoulam,Defender,Left-Back,31,1000000,Angers SCO,ligue-1,6(1),482.0,0.4,0.6,0.6,0.1,1.7,0.3,0.3,-,6.55
111227,1038,Andrea,Conti,Andrea Conti,Defender,Right-Back,28,1000000,UC Sampdoria,serie-a,0(1),22.0,-,-,-,-,-,-,-,-,5.87
596122,367,Pep,Chavarría,Pep Chavarría,Defender,Left-Back,24,1000000,Rayo Vallecano,laliga,2(14),357.0,0.4,0.1,0.7,-,0.4,0.3,-,-,6.29
701057,281,Rico,Lewis,Rico Lewis,Defender,Right-Back,18,1000000,Manchester City,premier-league,10(4),905.0,1.1,0.4,0.7,0.1,0.9,0.4,0.3,-,6.56
412649,1005,Tommaso,Cassandro,Tommaso Cassandro,Defender,Right-Back,22,900000,US Lecce,serie-a,0(1),12.0,1,-,1,1,-,-,1,-,6.23
67089,2687,Juan,Cala,Juan Cala,Defender,Centre-Back,33,800000,Cádiz CF,laliga,1(2),137.0,0.7,0.3,0.3,0.3,4,0.3,0.3,-,6.3
47587,18,Tony,Jantschke,Tony Jantschke,Defender,Centre-Back,32,800000,Borussia Mönchengladbach,bundesliga,1(7),98.0,0.3,-,0.3,-,0.6,-,0.4,-,6.11
394906,995,Charles,Traoré,Charles Traoré,Defender,Left-Back,30,800000,FC Nantes,ligue-1,6(6),482.0,0.7,0.8,0.5,0.3,0.8,0.2,0.2,1,6.25
422986,1420,Halid,Sabanovic,Halid Sabanovic,Defender,Right-Back,23,800000,Angers SCO,ligue-1,8(7),638.0,0.5,0.5,0.7,0.1,0.8,0.1,0.1,-,6.23
75921,89,Christopher,Trimmel,Christopher Trimmel,Defender,Right-Back,35,800000,1.FC Union Berlin,bundesliga,20(5),1811.0,1.2,1,0.7,0.1,1.8,0.4,-,-,6.77
199704,1421,Yunis,Abdelhamid,Yunis Abdelhamid,Defender,Centre-Back,35,800000,Stade Reims,ligue-1,37,3330.0,2.2,1.7,1.3,0.6,3.1,0.4,0.7,-,6.94
39259,24,Makoto,Hasebe,Makoto Hasebe,Defender,Centre-Back,38,800000,Eintracht Frankfurt,bundesliga,15(3),1309.0,1,0.9,0.4,0.3,2.5,0.8,0.5,-,6.39
694509,415,Moussa,Diarra,Moussa Diarra,Defender,Left-Back,22,800000,FC Toulouse,ligue-1,12(11),1222.0,0.9,0.8,0.8,0.1,1.1,0.3,0.4,-,6.35
750903,995,Jaouen,Hadjam,Jaouen Hadjam,Defender,Left-Back,19,800000,FC Nantes,ligue-1,8(5),806.0,2.1,0.9,0.8,-,0.6,0.7,0.2,1,6.82
111347,749,Lorenzo,Tonelli,Lorenzo Tonelli,Defender,Centre-Back,32,800000,FC Empoli,serie-a,1(1),20.0,-,-,-,-,-,0.5,-,-,5.89
160986,2239,Matteo,Bianchetti,Matteo Bianchetti,Defender,Centre-Back,29,800000,US Cremonese,serie-a,22(3),2130.0,1.3,0.8,0.7,0.7,4.3,0.5,0.7,-,6.51
227347,2919,Valentin,Antov,Valentin Antov,Defender,Centre-Back,22,800000,AC Monza,serie-a,2(7),301.0,0.7,0.4,0.4,0.1,1.6,0.4,0.4,-,6.13
134277,290,Julian,Jeanvier,Julian Jeanvier,Defender,Centre-Back,30,800000,AJ Auxerre,ligue-1,20(2),1763.0,1.5,1.2,1.1,0.3,4.3,0.4,0.8,-,6.4
527276,60,Kenneth,Schmidt,Kenneth Schmidt,Defender,Centre-Back,20,750000,SC Freiburg,bundesliga,3(2),252.0,1.2,-,0.2,0.4,0.4,0.2,0.4,-,6.49
88706,1005,Simone,Romagnoli,Simone Romagnoli,Defender,Centre-Back,32,750000,US Lecce,serie-a,1(6),164.0,0.9,0.1,0.4,0.4,1.4,-,0.1,-,6.22
608531,367,Mario,Hernández,Mario Hernández,Defender,Right-Back,23,700000,Rayo Vallecano,laliga,1(2),103.0,1,0.7,0.3,-,-,1.3,-,-,6.0
73943,1005,Alessandro,Tuia,Alessandro Tuia,Defender,Centre-Back,32,700000,US Lecce,serie-a,6(1),511.0,1.4,2.1,1.3,0.3,4.0,0.9,0.1,-,6.68
184779,1531,Gonzalo,Verdú,Gonzalo Verdú,Defender,Centre-Back,34,700000,Elche CF,laliga,9(7),704.0,0.6,0.6,0.6,0.3,1.9,0.3,0.4,1,6.26
490421,2687,Momo,Mbaye,Momo Mbaye,Defender,Centre-Back,24,700000,Cádiz CF,laliga,7(7),754.0,0.7,0.5,0.4,0.5,3.5,0.1,0.6,-,6.32
413245,1147,Fernand,Mayembo,Fernand Mayembo,Defender,Centre-Back,26,700000,AC Ajaccio,ligue-1,8(3),707.0,0.7,1,0.8,0.6,3.2,0.5,-,-,6.44
33829,1082,José,Fonte,José Fonte,Defender,Centre-Back,39,700000,LOSC Lille,ligue-1,30(1),2593.0,0.7,0.8,0.8,0.6,3.5,0.4,0.5,1,6.58
229012,290,Kenji-Van,Boto,Kenji-Van Boto,Defender,Left-Back,26,700000,AJ Auxerre,ligue-1,2,180.0,1.5,0.5,1.0,-,1.0,1.0,-,-,6.49
121686,80,Cristian,Gamboa,Cristian Gamboa,Defender,Right-Back,33,700000,VfL Bochum,bundesliga,17(2),1485.0,2.2,0.8,0.7,0.2,1.6,0.5,0.4,1,6.34
240360,367,Esteban,Saveljich,Esteban Saveljich,Defender,Centre-Back,31,600000,Rayo Vallecano,laliga,1(1),2.0,-,-,-,-,-,-,-,-,6.0
482573,16,Antonios,Papadopoulos,Antonios Papadopoulos,Defender,Centre-Back,23,600000,Borussia Dortmund,bundesliga,0(1),12.0,-,1,2.0,-,-,-,-,-,6.17
45314,380,Federico,Fazio,Federico Fazio,Defender,Centre-Back,35,600000,US Salernitana 1919,serie-a,12(2),1075.0,1.1,2,0.8,0.6,4.3,0.5,0.3,-,6.62
570160,33,Henning,Matriciani,Henning Matriciani,Defender,Centre-Back,22,600000,FC Schalke 04,bundesliga,22,1868.0,2,1.0,0.9,0.7,2.2,1.5,0.5,-,6.42
163647,1005,Kastriot,Dermaku,Kastriot Dermaku,Defender,Centre-Back,30,600000,US Lecce,serie-a,0(1),33.0,-,-,-,-,-,-,-,-,5.89
118303,3524,Mehdi,Zeffane,Mehdi Zeffane,Defender,Right-Back,30,500000,Clermont Foot 63,ligue-1,7(11),656.0,0.7,1.2,0.2,-,0.6,0.9,0.3,-,6.46
92899,410,Marvin,Zeegelaar,Marvin Zeegelaar,Defender,Left-Back,32,500000,Udinese Calcio,serie-a,4(3),354.0,1.1,0.4,1.9,0.1,0.7,0.1,-,-,6.34
63489,80,Vasilios,Lampropoulos,Vasilios Lampropoulos,Defender,Centre-Back,32,500000,VfL Bochum,bundesliga,7(8),622.0,0.7,0.9,0.5,0.8,2.7,0.2,0.2,-,6.23
